User,Tweet Count,Tweet Text,Date,Compound,Positive,Neutral,Negative
@CNN,86,Secretary of Defense James Mattis warns the Syrian regime against the use of chemical weapons… https://t.co/PoQkIE95Yc,2018-02-02 15:45:13+00:00,0.0258,0.089,0.083,0.828
@CNN,87,'Black Panther' is outselling every previous superhero film in advance ticket sales https://t.co/OM77wOHNY2 https://t.co/6LXZjN2i0A,2018-02-02 15:34:09+00:00,0.0,0.0,0.0,1.0
@CNN,88,Punxsutawney Phil saw his shadow this morning -- welcome to six more weeks of winter https://t.co/9oSp0rhizm https://t.co/PwgzpYaMuK,2018-02-02 15:22:40+00:00,0.4588,0.158,0.0,0.842
@CNN,89,Why a high school that's just 5% black is raising the Black Lives Matter flag https://t.co/PUuxH963S6 https://t.co/S8uB7iwpTn,2018-02-02 15:11:24+00:00,0.0258,0.068,0.0,0.932
@CNN,90,The tax cut is a $6 billion gift to Exxon https://t.co/02J48z2JwN,2018-02-02 15:02:38+00:00,0.2023,0.223,0.162,0.615
@CNN,91,JUST IN: Father of three daughters who were all assaulted by Larry Nassar tries to tackle the disgraced doctor in c… https://t.co/NZyAkdIOyx,2018-02-02 14:25:35+00:00,-0.7506,0.0,0.242,0.758
@CNN,92,At least 90 migrants are believed to have died after their boat sank off the coast of Libya https://t.co/MHCT8E6LJm,2018-02-02 14:06:40+00:00,-0.5574,0.0,0.167,0.833
@CNN,93,Iranian police have arrested 29 people for their involvement in protests against the country's compulsory headscarf… https://t.co/bgwKitQqAF,2018-02-02 13:51:13+00:00,-0.6124,0.0,0.25,0.75
@CNN,94,Man sentenced to life for attack near London's Finsbury Park Mosque https://t.co/h77zdFmvGM,2018-02-02 13:37:17+00:00,-0.4939,0.0,0.296,0.704
@CNN,95,"The onset of Alzheimer's can come as early as 30 years before the patient experiences any symptoms, so tests for ea… https://t.co/L8dp3Zh5mP",2018-02-02 13:23:35+00:00,0.0,0.0,0.0,1.0
@CNN,96,"Former Director of National Intelligence James Clapper calls Republicans' push to release Nunes memo a ""blatant pol… https://t.co/Cxgqq2ajNq",2018-02-02 13:08:49+00:00,0.4767,0.162,0.0,0.838
@CNN,97,Punxsutawney Phil saw his shadow this morning -- welcome to six more weeks of winter https://t.co/gVCRcXjKiu https://t.co/0ABKLpV3Fs,2018-02-02 12:55:08+00:00,0.4588,0.158,0.0,0.842
@CNN,98,A French dairy producer has admitted that the company may have been producing contaminated infant milk powder for w… https://t.co/NjVu7DX8d5,2018-02-02 12:49:27+00:00,0.1027,0.072,0.0,0.928
@CNN,99,"Speaker after speaker came forward, some in tears, recalling being sexually assaulted and unable to find help https://t.co/zQIGEqbYEw",2018-02-02 12:35:33+00:00,-0.3818,0.117,0.23,0.652
@FoxNews,0,"A distraught father apologized for charging at Larry Nassar in court Friday. He ended with these parting words: ""I… https://t.co/DabEQcKLGd",2018-02-03 01:06:30+00:00,-0.3182,0.1,0.157,0.742
@FoxNews,1,.@DevinNunes tells Fox News memo was released out of public obligation https://t.co/EL4KYalEfa https://t.co/Ogz9AZeAie,2018-02-03 01:00:33+00:00,0.0,0.0,0.0,1.0
@FoxNews,2,.@RepDeSantis: 'We Still Don't Have Evidence of Any Trump-Russia Campaign Collusion' https://t.co/rch7gtVSLD,2018-02-03 00:59:00+00:00,0.0,0.0,0.0,1.0
@FoxNews,3,Pentagon announces plan to expand nuclear arsenal in face of Russian threat https://t.co/Fx6Y7YWnl3,2018-02-03 00:51:00+00:00,-0.2732,0.138,0.204,0.659
@FoxNews,4,Video of Tom Brady kissing son on the lips sparks internet outcry https://t.co/QDgBtmxDzY,2018-02-03 00:38:34+00:00,0.1027,0.206,0.183,0.611
@FoxNews,5,".@jasoninthehouse: ""It's shocking how willingly &amp; easily the senior leadership of the @FBI was manipulated, &amp; to ha… https://t.co/GTF95RoSLI",2018-02-03 00:30:03+00:00,-0.4404,0.101,0.224,0.675
@FoxNews,6,".@RepPeteKing: ""The American public should realize: this isn't giving somebody a traffic ticket. Going into a FISA… https://t.co/3obpQ0gG7T",2018-02-03 00:21:32+00:00,-0.2584,0.0,0.12,0.88
@FoxNews,7,".@RepPeteKing: ""I was one of those people who, over the years, supported Jim Comey. I am really disappointed. That… https://t.co/O8gHRsm5k8",2018-02-03 00:18:08+00:00,-0.2716,0.101,0.15,0.749
@FoxNews,8,".@mschlapp on Dem contradictions over FISA memo: ""Is it gonna destroy our national security if this document is rel… https://t.co/PkD2K7hWmN",2018-02-03 00:15:11+00:00,-0.5267,0.095,0.23,0.675
@FoxNews,9,".@ByronYork on GOP FISA memo: ""The release of this memo has created a lot of momentum for the release of more stuff… https://t.co/EwMF6M8eBM",2018-02-02 23:56:27+00:00,0.25,0.087,0.0,0.913
@FoxNews,10,".@SusanPage on GOP FISA memo: ""[@POTUS'] tweet this morning, the president's comments... indicate that he would lik… https://t.co/rsUAq5cRWV",2018-02-02 23:51:24+00:00,0.0,0.0,0.0,1.0
@FoxNews,11,".@DevinNunes on @Comey tweets: ""I think the American people understand that the FBI should not go to secret courts… https://t.co/xmNYn1Khfh",2018-02-02 23:35:43+00:00,0.0,0.0,0.0,1.0
@FoxNews,12,".@DevinNunes on GOP FISA memo: ""This is not trying to go after some terrorist... the FBI opened a counterintelligen… https://t.co/yvWSZjMYcN",2018-02-02 23:30:47+00:00,0.0,0.0,0.0,1.0
@FoxNews,13,".@DevinNunes on the Democrats' FISA memo: ""I get tired of playing whack-a-mole every day with the Democrats on this… https://t.co/Qi8AuyTMVO",2018-02-02 23:26:43+00:00,-0.2732,0.079,0.128,0.793
@FoxNews,14,".@DevinNunes on GOP FISA memo: ""The only area that I am familiar with that we left out would be the history of Cart… https://t.co/Hh2X73T8oE",2018-02-02 23:19:09+00:00,0.0,0.0,0.0,1.0
@FoxNews,15,".@DevinNunes on GOP FISA memo: ""I didn't want to have to do this but the sad part is is that I have an obligation t… https://t.co/7E7cqIfFxg",2018-02-02 23:12:20+00:00,-0.6441,0.0,0.186,0.814
@FoxNews,16,Medal of Honor Recipients to Participate in Super Bowl Coin Toss https://t.co/nYKMjgHMEI,2018-02-02 23:05:49+00:00,0.8807,0.531,0.0,0.469
@FoxNews,17,The father of three Larry Nassar sex assault victims won't be charged after he lunged at the disgraced doctor in a… https://t.co/4A86eKVqSg,2018-02-02 22:51:02+00:00,-0.818,0.055,0.317,0.627
@FoxNews,18,Herschel Walker: Players Received 'Hush Money' From NFL to Stand for Anthem https://t.co/nxRgTzbXh7,2018-02-02 22:50:41+00:00,0.0,0.0,0.0,1.0
@FoxNews,19,"BREAKING: Jon Huntsman Sr., billionaire philanthropist and father of the ambassador to Russia, Jon Jr., is dead at… https://t.co/qtULnUAJHU",2018-02-02 22:43:05+00:00,-0.6486,0.0,0.193,0.807
@FoxNews,20,"A distraught father apologized for charging at Larry Nassar in court Friday. He ended with these parting words: ""I… https://t.co/DabEQcKLGd",2018-02-03 01:06:30+00:00,-0.3182,0.1,0.157,0.742
@FoxNews,21,.@DevinNunes tells Fox News memo was released out of public obligation https://t.co/EL4KYalEfa https://t.co/Ogz9AZeAie,2018-02-03 01:00:33+00:00,0.0,0.0,0.0,1.0
@FoxNews,22,.@RepDeSantis: 'We Still Don't Have Evidence of Any Trump-Russia Campaign Collusion' https://t.co/rch7gtVSLD,2018-02-03 00:59:00+00:00,0.0,0.0,0.0,1.0
@FoxNews,23,Pentagon announces plan to expand nuclear arsenal in face of Russian threat https://t.co/Fx6Y7YWnl3,2018-02-03 00:51:00+00:00,-0.2732,0.138,0.204,0.659
@FoxNews,24,Video of Tom Brady kissing son on the lips sparks internet outcry https://t.co/QDgBtmxDzY,2018-02-03 00:38:34+00:00,0.1027,0.206,0.183,0.611
@FoxNews,25,".@jasoninthehouse: ""It's shocking how willingly &amp; easily the senior leadership of the @FBI was manipulated, &amp; to ha… https://t.co/GTF95RoSLI",2018-02-03 00:30:03+00:00,-0.4404,0.101,0.224,0.675
@FoxNews,26,".@RepPeteKing: ""The American public should realize: this isn't giving somebody a traffic ticket. Going into a FISA… https://t.co/3obpQ0gG7T",2018-02-03 00:21:32+00:00,-0.2584,0.0,0.12,0.88
@FoxNews,27,".@RepPeteKing: ""I was one of those people who, over the years, supported Jim Comey. I am really disappointed. That… https://t.co/O8gHRsm5k8",2018-02-03 00:18:08+00:00,-0.2716,0.101,0.15,0.749
@FoxNews,28,".@mschlapp on Dem contradictions over FISA memo: ""Is it gonna destroy our national security if this document is rel… https://t.co/PkD2K7hWmN",2018-02-03 00:15:11+00:00,-0.5267,0.095,0.23,0.675
@FoxNews,29,".@ByronYork on GOP FISA memo: ""The release of this memo has created a lot of momentum for the release of more stuff… https://t.co/EwMF6M8eBM",2018-02-02 23:56:27+00:00,0.25,0.087,0.0,0.913
@FoxNews,30,".@SusanPage on GOP FISA memo: ""[@POTUS'] tweet this morning, the president's comments... indicate that he would lik… https://t.co/rsUAq5cRWV",2018-02-02 23:51:24+00:00,0.0,0.0,0.0,1.0
@FoxNews,31,".@DevinNunes on @Comey tweets: ""I think the American people understand that the FBI should not go to secret courts… https://t.co/xmNYn1Khfh",2018-02-02 23:35:43+00:00,0.0,0.0,0.0,1.0
@FoxNews,32,".@DevinNunes on GOP FISA memo: ""This is not trying to go after some terrorist... the FBI opened a counterintelligen… https://t.co/yvWSZjMYcN",2018-02-02 23:30:47+00:00,0.0,0.0,0.0,1.0
@FoxNews,33,".@DevinNunes on the Democrats' FISA memo: ""I get tired of playing whack-a-mole every day with the Democrats on this… https://t.co/Qi8AuyTMVO",2018-02-02 23:26:43+00:00,-0.2732,0.079,0.128,0.793
@FoxNews,34,".@DevinNunes on GOP FISA memo: ""The only area that I am familiar with that we left out would be the history of Cart… https://t.co/Hh2X73T8oE",2018-02-02 23:19:09+00:00,0.0,0.0,0.0,1.0
@FoxNews,35,".@DevinNunes on GOP FISA memo: ""I didn't want to have to do this but the sad part is is that I have an obligation t… https://t.co/7E7cqIfFxg",2018-02-02 23:12:20+00:00,-0.6441,0.0,0.186,0.814
@FoxNews,36,Medal of Honor Recipients to Participate in Super Bowl Coin Toss https://t.co/nYKMjgHMEI,2018-02-02 23:05:49+00:00,0.8807,0.531,0.0,0.469
@FoxNews,37,The father of three Larry Nassar sex assault victims won't be charged after he lunged at the disgraced doctor in a… https://t.co/4A86eKVqSg,2018-02-02 22:51:02+00:00,-0.818,0.055,0.317,0.627
@FoxNews,38,Herschel Walker: Players Received 'Hush Money' From NFL to Stand for Anthem https://t.co/nxRgTzbXh7,2018-02-02 22:50:41+00:00,0.0,0.0,0.0,1.0
@FoxNews,39,"BREAKING: Jon Huntsman Sr., billionaire philanthropist and father of the ambassador to Russia, Jon Jr., is dead at… https://t.co/qtULnUAJHU",2018-02-02 22:43:05+00:00,-0.6486,0.0,0.193,0.807
@FoxNews,40,What does this hippo know that we don't? Fiona the Hippo registered her @SuperBowl pick at the @CincinnatiZoo on Th… https://t.co/GQBYsZRHhF,2018-02-02 22:41:25+00:00,0.0,0.0,0.0,1.0
@FoxNews,41,".@TheJuanWilliams on emotional support peacock woman reportedly tried to bring on flight: ""I don't get this. But it… https://t.co/LqxJAE6Ez5",2018-02-02 22:39:11+00:00,0.5106,0.202,0.0,0.798
@FoxNews,42,TUNE IN: Rep. Devin Nunes speaks exclusively to @BretBaier tonight at 6p ET on Fox News Channel's #SpecialReport.… https://t.co/OYKmK24X1h,2018-02-02 22:30:03+00:00,0.0,0.0,0.0,1.0
@FoxNews,43,What is Nunes' FISA memo? 6 things to know about the secret document https://t.co/cc5RkmAUNa,2018-02-02 22:22:30+00:00,0.0,0.0,0.0,1.0
@FoxNews,44,"Flu hospitalizations are 'the highest we've seen,' CDC says https://t.co/gDOtrNj1Qh",2018-02-02 22:16:00+00:00,-0.3818,0.0,0.224,0.776
@FoxNews,45,Winter Olympic athletes to receive record number of condoms https://t.co/dc1jtJ3iTi,2018-02-02 22:10:05+00:00,0.0772,0.126,0.0,0.874
@FoxNews,46,"Russia building a 'doomsday' torpedo, leaked Pentagon report draft says https://t.co/HhRMtEfLBT",2018-02-02 22:03:01+00:00,-0.3182,0.0,0.204,0.796
@FoxNews,47,"Warner Wolf on NFL protests: ""If I'm a serviceman, especially an active duty, and I see [NFL players] disrespect th… https://t.co/jJGCfIcUxi",2018-02-02 22:02:02+00:00,-0.1832,0.126,0.198,0.676
@FoxNews,48,Nunes' FISA memo sparks reactions from politicians https://t.co/9EkWpD87X4,2018-02-02 21:51:59+00:00,0.0,0.0,0.0,1.0
@FoxNews,49,"Tom Dupree on GOP FISA memo: ""The memo makes a very serious charge, make no mistake about that. It essentially accu… https://t.co/oHqjlWC5E8",2018-02-02 21:47:44+00:00,-0.6361,0.0,0.256,0.744
@FoxNews,50,Medal of Honor Recipients to Participate in Super Bowl Coin Toss https://t.co/bVrjyujYFA,2018-02-02 21:39:50+00:00,0.8807,0.531,0.0,0.469
@FoxNews,51,"Bre Payton on GOP FISA memo: ""It's very clear that the FBI was aware that [Christopher Steele] was an unreliable so… https://t.co/fxQm13tI5I",2018-02-02 21:35:30+00:00,0.4391,0.121,0.0,0.879
@FoxNews,52,.@AlanDersh: The Nunes FISA memo deserves more investigation. Time for a nonpartisan commission https://t.co/PqKPq9QB9H,2018-02-02 21:24:05+00:00,0.0,0.0,0.0,1.0
@FoxNews,53,".@DianeBlackTN on FISA memo: ""This is serious stuff when the government is allowed to go and investigate American c… https://t.co/5p6ktnLr3s",2018-02-02 21:22:17+00:00,-0.0772,0.0,0.064,0.936
@FoxNews,54,"RT @FoxBusiness: #BreakingNews: Dow sees steepest selloff since Brexit on June 24, 2016 https://t.co/jGJpsvx3cb https://t.co/92Wq4bQKr0",2018-02-02 21:18:17+00:00,0.0,0.0,0.0,1.0
@FoxNews,55,"Brian Brenberg on rising interest rates: ""Wall Street's throwing a tantrum here because they don't like the fact th… https://t.co/QJv882DrSt",2018-02-02 21:15:40+00:00,-0.2287,0.125,0.205,0.669
@FoxNews,56,"TONIGHT on ""Special Report,"" @DevinNunes speaks exclusively to @BretBaier  - Tune in at 6p ET on Fox News Channel. https://t.co/jB06HKnAz5",2018-02-02 21:00:02+00:00,0.4019,0.13,0.0,0.87
@FoxNews,57,Dow drops more than 600 points; @GerriWillisFBN discusses with @ShepNewsTeam. https://t.co/JtMGUw2LTW,2018-02-02 20:59:04+00:00,0.0,0.0,0.0,1.0
@FoxNews,58,".@ShepNewsTeam: ""The Dow is off 645 points, 2.48%. That is the largest day drop, if it closes like this, since Brex… https://t.co/tu5ie2elj2",2018-02-02 20:49:16+00:00,0.1027,0.102,0.085,0.813
@FoxNews,59,Attorneys for former Trump campaign adviser Rick Gates asks to withdraw from case. https://t.co/6vlktACwcJ,2018-02-02 20:46:34+00:00,0.0,0.0,0.0,1.0
@FoxNews,60,".@NancyPelosi, prior to #memo's release: ""It's a bogus memo. It's not based on fact."" https://t.co/tdXiIGDNNv https://t.co/Fo1ioubuNx",2018-02-02 20:40:40+00:00,0.0,0.0,0.0,1.0
@FoxNews,61,James @Comey slams FISA memo as 'dishonest' and 'misleading' - @via @brookefoxnews https://t.co/SleE87LWtR https://t.co/P7CPFqrGhW,2018-02-02 20:36:54+00:00,0.0,0.0,0.0,1.0
@FoxNews,62,".@TomFitton: ""There's no Mueller investigation without the dossier paid for by Clinton and @DNC funds - so the whol… https://t.co/0lDKcBxpXF",2018-02-02 20:34:56+00:00,-0.296,0.0,0.109,0.891
@FoxNews,63,"Chris Wallace on FISA memo: ""I wouldn't say it's worse than Watergate, as some people have said, and I wouldn't say… https://t.co/AfoHM43Mpt",2018-02-02 20:27:45+00:00,0.3724,0.113,0.0,0.887
@FoxNews,64,"James Comey slams FISA memo as 'dishonest' and 'misleading' - via @brookefoxnews
https://t.co/OaO9AL9IBg",2018-02-02 20:27:19+00:00,0.0,0.0,0.0,1.0
@FoxNews,65,"RT @FoxNewsResearch: Typical FISA Request
•Ranges 30-100 pages
•Overview of the evidence
•Legal memorandum from career intelligence lawyer…",2018-02-02 20:14:08+00:00,0.4767,0.154,0.0,0.846
@FoxNews,66,READ THE MEMO: House Intelligence Committee report on FISA abuses https://t.co/cXWV4CkoNU,2018-02-02 20:08:57+00:00,-0.128,0.197,0.229,0.573
@FoxNews,67,RT @FoxBusiness: Americans' big spending for Super Bowl Sunday festivities https://t.co/3OKUHPHBSM,2018-02-02 20:01:18+00:00,0.7906,0.438,0.0,0.562
@FoxNews,68,House Intelligence Committee releases GOP surveillance #memo. #MemoDay https://t.co/jT5YHRsYjz https://t.co/vxx4MJs6rZ,2018-02-02 19:49:03+00:00,0.4767,0.256,0.0,0.744
@FoxNews,69,"Moments ago, actor @RealJamesWoods did not hold back in his reaction to the Nunes memo. https://t.co/5v5qfh17vS… https://t.co/kK1wFlLnIS",2018-02-02 19:39:27+00:00,0.0,0.0,0.0,1.0
@FoxNews,70,RT @FoxBusiness: U.S. markets - from Election Day. https://t.co/CQSMX7OFej,2018-02-02 19:38:38+00:00,0.0,0.0,0.0,1.0
@FoxNews,71,FISA Memo: Dossier Author Steele Admitted He Was 'Desperate' for Trump Not to Get Elected https://t.co/db1jeHEJmR,2018-02-02 19:35:48+00:00,0.1027,0.085,0.0,0.915
@FoxNews,72,.@SpeakerRyan statement on #Memo. #MemoDay https://t.co/jT5YHRsYjz https://t.co/bIbyx5Ibo0,2018-02-02 19:31:44+00:00,0.0,0.0,0.0,1.0
@FoxNews,73,RT @FoxBusiness: Twinkie maker to give out bonuses after Trump tax cut https://t.co/NiMgV9vkpT,2018-02-02 19:30:59+00:00,0.3612,0.216,0.126,0.659
@FoxNews,74,"RT @FoxBusiness: .@CBedfordDC on the potential impact on the stock market from the FISA memo: ""We shouldn't really watch for any real serio…",2018-02-02 19:30:51+00:00,0.0,0.0,0.0,1.0
@FoxNews,75,'A Lot of People Should Be Ashamed': President Trump Reacts to Surveillance Memo #MemoDay https://t.co/jT5YHRsYjz https://t.co/tIo56nN9s7,2018-02-02 19:29:29+00:00,0.0,0.0,0.0,1.0
@FoxNews,76,What is Nunes' FISA memo? 6 things to know about the secret document https://t.co/e6YLG66ey4,2018-02-02 19:25:52+00:00,0.0,0.0,0.0,1.0
@FoxNews,77,House #memo states disputed dossier was key to FBI’s FISA warrant to surveil members of Team Trump https://t.co/DkRQClnFk1,2018-02-02 19:13:52+00:00,-0.34,0.0,0.124,0.876
@FoxNews,78,".@mattgaetz: ""Dem. Party hired the Perkins law firm. The Perkins law firm hired Fusion GPS. Fusion GPS hired Christ… https://t.co/mAOfItmfom",2018-02-02 19:05:02+00:00,0.4019,0.124,0.0,0.876
@FoxNews,79,"FISA memo: Steele fired as an FBI source for breaking 'cardinal rule' --leaking to the media - via @brookefoxnews
https://t.co/cX0RoVSsvi",2018-02-02 19:00:41+00:00,-0.5574,0.0,0.167,0.833
@FoxNews,80,".@RepMattGaetz: ""A dossier, paid for the Democratic Party, was used as a basis to spy on American citizens. That do… https://t.co/2MeWAghMOc",2018-02-02 18:59:56+00:00,0.4019,0.124,0.0,0.876
@FoxNews,81,".@TomFitton: ""There's no Mueller investigation without the dossier paid for by Clinton and @DNC funds - so the whol… https://t.co/qzqj2F1z7X",2018-02-02 18:58:02+00:00,-0.296,0.0,0.109,0.891
@FoxNews,82,"Moments ago, James @Comey responded to the release of the #Memo: ""That’s it?"" #MemoDay https://t.co/5v5qfh17vS https://t.co/hFjl9km8h7",2018-02-02 18:55:19+00:00,0.0,0.0,0.0,1.0
@FoxNews,83,"Gaetz: ""The Dem. Party hired the Perkins law firm. The Perkins law firm hired Fusion GPS. Fusion GPS hired Christop… https://t.co/dMu85cvCbb",2018-02-02 18:49:49+00:00,0.4019,0.119,0.0,0.881
@FoxNews,84,"Chuck Norris gives roundhouse kick to CBS, Sony, suing for $30 million over 'Walker, Texas Ranger' profits (via… https://t.co/Ijs261cWWd",2018-02-02 18:47:56+00:00,0.2023,0.132,0.095,0.773
@FoxNews,85,"Florida man was three times over legal drinking limit when he dropped kid off at school, police say https://t.co/hGu5lyUJxS",2018-02-02 18:44:43+00:00,0.128,0.077,0.0,0.923
@FoxNews,86,House memo states disputed dossier was key to FBI’s FISA warrant to surveil members of Team Trump https://t.co/DkRQClnFk1,2018-02-02 18:40:04+00:00,-0.34,0.0,0.124,0.876
@FoxNews,87,"“The Committee has discovered serious violations of the public trust,"" @DevinNunes said in a statement after the Ho… https://t.co/b172Bo4zNb",2018-02-02 18:29:50+00:00,-0.5719,0.0,0.227,0.773
@FoxNews,88,".@RepDeSantis: ""It answers the question about did the @FBI used this Democrat Party-funded dossier to obtain survei… https://t.co/9xHtAfnD9X",2018-02-02 18:29:15+00:00,0.0,0.0,0.0,1.0
@FoxNews,89,".@AriFleischer: ""Unless [@POTUS's] firing of @Comey created obstruction, @realDonaldTrump is in the clear, and the… https://t.co/TSbsjfhTX4",2018-02-02 18:25:25+00:00,0.296,0.23,0.12,0.65
@FoxNews,90,".@RepDeSantis: ""We're in 2018 now and we still don't have evidence of any Trump-Russia campaign collusion.""… https://t.co/PfKG3AAyBE",2018-02-02 18:21:12+00:00,0.0,0.0,0.0,1.0
@FoxNews,91,".@RepDeSantis: ""This whole Russia stuff was, I think, much more wishful thinking on the part of @FBI agents like Pe… https://t.co/x4GrfyrrA0",2018-02-02 18:19:50+00:00,0.3612,0.116,0.0,0.884
@FoxNews,92,".@RepDeSantis: ""This whole Russia narrative was based off anonymous sources, months and months of leaks from the bu… https://t.co/w9wYoyqdR8",2018-02-02 18:18:30+00:00,0.0,0.0,0.0,1.0
@FoxNews,93,".@RepDeSantis: ""It's a confluence of the Democratic Party, the Obama Administration, Fusion GPS, the media.""… https://t.co/fRgXJwj5Om",2018-02-02 18:15:17+00:00,0.4019,0.162,0.0,0.838
@FoxNews,94,".@RepDeSantis: ""It answers the question about did the @FBI used this Democrat Party-funded dossier to obtain survei… https://t.co/Ud81wQHCg9",2018-02-02 18:14:23+00:00,0.0,0.0,0.0,1.0
@FoxNews,95,Workers celebrate more money in paychecks after tax cuts https://t.co/N6FLSkWsqh,2018-02-02 18:11:37+00:00,0.3612,0.266,0.158,0.576
@FoxNews,96,READ: The full House Intelligence Committee Report On FISA Abuses. https://t.co/5v5qfh17vS https://t.co/AbI0ysLKR8,2018-02-02 18:04:47+00:00,-0.128,0.186,0.216,0.599
@FoxNews,97,'A Lot of People Should Be Ashamed': President Trump Reacts to Surveillance Memo #MemoDay https://t.co/jT5YHRsYjz https://t.co/CTVJw0O2ox,2018-02-02 18:03:24+00:00,0.0,0.0,0.0,1.0
@FoxNews,98,House memo states disputed dossier was key to FBI’s FISA warrant to surveil members of Team Trump https://t.co/DkRQClnFk1,2018-02-02 17:59:15+00:00,-0.34,0.0,0.124,0.876
@FoxNews,99,".@johnrobertsFox: ""The person who testified to the Intel. Cmte that there would've been no FISA warrant had it not… https://t.co/yLxLsBtd4B",2018-02-02 17:55:30+00:00,-0.296,0.0,0.104,0.896
@nytimes,0,The flu hospitalization rate is the highest that the CDC has ever recorded at this point in the season https://t.co/DxCJ1QA1zJ,2018-02-03 01:03:02+00:00,-0.3818,0.0,0.12,0.88
@nytimes,1,RT @nytpolitics: President Trump hinted that senior leaders at the Department of Justice and the F.B.I. should face consequences for conduc…,2018-02-03 00:48:02+00:00,0.5267,0.145,0.0,0.855
@nytimes,2,"Dozens of entrepreneurs, made newly wealthy by virtual currencies, have moved to Puerto Rico to avoid taxes on thei… https://t.co/LvwhivSPaA",2018-02-03 00:33:05+00:00,0.0772,0.11,0.097,0.793
@nytimes,3,"One of nearly 9,000 educators protected under DACA, Karen Reyes, who teaches deaf toddlers, has struggled to explai… https://t.co/RCMCBYePSv",2018-02-03 00:18:04+00:00,0.128,0.13,0.108,0.762
@nytimes,4,Evening Briefing: Here's what you need to know at the end of the day https://t.co/aKk9AQWU7t,2018-02-03 00:03:05+00:00,0.0,0.0,0.0,1.0
@nytimes,5,Wells Fargo has been ordered to replace 4 board members and limit its growth after the company’s scandal over fraud… https://t.co/pHw1OAaOUF,2018-02-02 23:48:05+00:00,0.1779,0.188,0.118,0.694
@nytimes,6,"The Best TV shows and movies new to Netflix, Amazon and more in February https://t.co/M74NBd9LX2",2018-02-02 23:33:05+00:00,0.7096,0.312,0.0,0.688
@nytimes,7,Plans by a Norwegian artist for an unusual new building next to the site of Edvard Munch’s studio have stirred a he… https://t.co/9b0tGuprby,2018-02-02 23:18:05+00:00,0.0,0.0,0.0,1.0
@nytimes,8,"RT @NYTScience: When the anesthetic wore off, it was almost like these plants were regaining consciousness, something we typically don’t th…",2018-02-02 23:08:04+00:00,0.2975,0.099,0.0,0.901
@nytimes,9,"In an email to staff, Wayne Pacelle said that because “our mission depends on unity,” he was stepping aside to allo… https://t.co/7qRFMDl9VT",2018-02-02 22:56:00+00:00,0.0,0.0,0.0,1.0
@nytimes,10,Breaking News: The CEO of the Humane Society of the United States resigned after sexual harassment allegations and… https://t.co/IDKlXlfBGY,2018-02-02 22:50:16+00:00,-0.4019,0.115,0.226,0.658
@nytimes,11,"The NYT review of Justin Timberlake's new album, ""Man of the Woods"" https://t.co/ikHJeLCwNI",2018-02-02 22:43:07+00:00,0.0,0.0,0.0,1.0
@nytimes,12,"Kenya's government is defying a court order to put 4 private TV stations back on the air, escalating a week of poli… https://t.co/ZbaNVkpdbL",2018-02-02 22:35:04+00:00,0.0,0.0,0.0,1.0
@nytimes,13,@pete_wells Salt Bae opened a steakhouse in New York City. We sent our restaurant critic @pete_wells.… https://t.co/MPjDTqFXmg,2018-02-02 22:31:19+00:00,-0.2732,0.0,0.123,0.877
@nytimes,14,Our reporters analyzed the previously secret GOP memo on the Russia inquiry. Here are their notes alongside the mem… https://t.co/siCQcABdsg,2018-02-02 22:18:03+00:00,0.0,0.0,0.0,1.0
@nytimes,15,RT @benshpigel: The Eagles' embrace of data and counterintuitive thinking powered them to the Super Bowl. I visited the analytics firm behi…,2018-02-02 22:03:03+00:00,0.7351,0.246,0.0,0.754
@nytimes,16,"Modern Love: ""I told myself that, despite my own past struggles with fidelity, I would do it better this time"" https://t.co/oUnM3BiIMD",2018-02-02 21:51:06+00:00,0.6808,0.267,0.094,0.639
@nytimes,17,"As more predators are being brought to justice, more men in England and Wales are reporting abuse and seeking help… https://t.co/GGSpaKVcoj",2018-02-02 21:35:07+00:00,-0.2023,0.128,0.158,0.714
@nytimes,18,Salt Bae opened a steakhouse to New York City. We sent our restaurant critic @pete_wells. https://t.co/VQ1VoGD9jO,2018-02-02 21:20:07+00:00,-0.2732,0.0,0.13,0.87
@nytimes,19,"RT @amyfiscus: NEW: The FBI was a lot more forthcoming about Steele than the Nunes memo says, per the Dem memo https://t.co/EmYyFcHQ0T http…",2018-02-02 21:16:36+00:00,0.0,0.0,0.0,1.0
@nytimes,20,The flu hospitalization rate is the highest that the CDC has ever recorded at this point in the season https://t.co/DxCJ1QA1zJ,2018-02-03 01:03:02+00:00,-0.3818,0.0,0.12,0.88
@nytimes,21,RT @nytpolitics: President Trump hinted that senior leaders at the Department of Justice and the F.B.I. should face consequences for conduc…,2018-02-03 00:48:02+00:00,0.5267,0.145,0.0,0.855
@nytimes,22,"Dozens of entrepreneurs, made newly wealthy by virtual currencies, have moved to Puerto Rico to avoid taxes on thei… https://t.co/LvwhivSPaA",2018-02-03 00:33:05+00:00,0.0772,0.11,0.097,0.793
@nytimes,23,"One of nearly 9,000 educators protected under DACA, Karen Reyes, who teaches deaf toddlers, has struggled to explai… https://t.co/RCMCBYePSv",2018-02-03 00:18:04+00:00,0.128,0.13,0.108,0.762
@nytimes,24,Evening Briefing: Here's what you need to know at the end of the day https://t.co/aKk9AQWU7t,2018-02-03 00:03:05+00:00,0.0,0.0,0.0,1.0
